Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu750,Zotu750,,other,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium,Zotu750,0.000303,5,8,13
Zotu751,Zotu751,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu751,0.00026,0,4,4
Zotu752,Zotu752,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,NA,Zotu752,0.000356,0,1,1
Zotu758,Zotu758,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_12,uncultured_bacterium,Zotu758,0.000237,0,3,3
Zotu76,Zotu76,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA,Zotu76,0.002725,7,60,67
Zotu761,Zotu761,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,uncultured_bacterium,Zotu761,0.000344,0,4,4
Zotu763,Zotu763,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Roseateles,Roseateles_depolymerans,Zotu763,0.001,0,1,1
Zotu766,Zotu766,,other,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium,Zotu766,0.00026,14,87,101
Zotu767,Zotu767,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,NA,Zotu767,0.000209,1,3,4
Zotu77,Zotu77,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu77,0.002149,33,167,200
Zotu770,Zotu770,,other,Bacteria,NA,NA,NA,NA,NA,NA,Zotu770,0.000299,2,20,22
Zotu773,Zotu773,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Blvii28_wastewater-sludge_group,uncultured_bacterium,Zotu773,0.000332,6,56,62
Zotu774,Zotu774,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA,Zotu774,0.000204,1,3,4
Zotu776,Zotu776,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,NA,Zotu776,0.000271,1,1,2
Zotu778,Zotu778,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu778,0.000294,17,104,121
Zotu780,Zotu780,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_soil,Zotu780,0.00019,7,60,67
Zotu781,Zotu781,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,NA,Zotu781,0.000256,0,4,4
Zotu782,Zotu782,,other,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Sva0081_sediment_group,uncultured_bacterium,Zotu782,0.000146,0,2,2
Zotu783,Zotu783,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,uncultured_prokaryote,Zotu783,0.000151,10,55,65
Zotu79,Zotu79,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium,Zotu79,0.000901,21,104,125
Zotu795,Zotu795,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_9,uncultured_bacterium,Zotu795,0.000267,2,10,12
Zotu799,Zotu799,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_12,Clostridium_magnum,Zotu799,0.000202,1,23,24
Zotu2034,Zotu2034,,other,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,uncultured_Bellilinea,Zotu2034,0.000124,1,0,1
Zotu8,Zotu8,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Paraburkholderia_kururiensis,Zotu8,0.001053,1,3,4
Zotu80,Zotu80,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu80,0.001833,6,34,40
Zotu800,Zotu800,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,NA,Zotu800,0.000155,5,40,45
Zotu802,Zotu802,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,uncultured_prokaryote,Zotu802,0.000158,20,117,137
Zotu807,Zotu807,,other,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,Zotu807,0.000155,6,22,28
Zotu808,Zotu808,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,NA,Zotu808,0.000142,3,50,53
Zotu1447,Zotu1447,,other,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Sva0081_sediment_group,uncultured_prokaryote,Zotu1447,0.000122,1,0,1
Zotu809,Zotu809,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu809,0.000402,28,196,224
Zotu81,Zotu81,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,NA,Zotu81,0.002348,15,142,157
Zotu810,Zotu810,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,NA,NA,Zotu810,0.000198,0,1,1
Zotu811,Zotu811,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,NA,Zotu811,0.00031,1,4,5
Zotu8121,Zotu8121,,other,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,NA,Zotu8121,0.000175,0,1,1
Zotu813,Zotu813,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,uncultured_prokaryote,Zotu813,0.000319,1,29,30
Zotu815,Zotu815,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_Gemmatimonadaceae,Zotu815,0.000373,12,81,93
Zotu817,Zotu817,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,Zotu817,0.000302,3,20,23
Zotu82,Zotu82,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,NA,Zotu82,0.00267,0,11,11
Zotu827,Zotu827,,other,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22,uncultured_bacterium,Zotu827,0.000322,0,1,1
Zotu8276,Zotu8276,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu8276,0.000106,0,4,4
Zotu831,Zotu831,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,uncultured_bacterium,Zotu831,0.000224,1,20,21
Zotu832,Zotu832,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu832,0.000306,0,1,1
Zotu834,Zotu834,,other,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,B122,B122,uncultured_bacterium,Zotu834,0.000368,5,28,33
Zotu2291,Zotu2291,,other,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantales,Aminicenantales,uncultured_microorganism,Zotu2291,0.00012,1,0,1
Zotu835,Zotu835,,other,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium,Zotu835,0.000286,0,11,11
Zotu837,Zotu837,,other,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacterales,BBMC-4,uncultured_soil,Zotu837,0.000129,1,30,31
Zotu84,Zotu84,,other,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,uncultured_bacterium,Zotu84,0.002354,12,99,111
Zotu840,Zotu840,,other,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,uncultured_Bellilinea,Zotu840,0.000265,0,2,2
Zotu841,Zotu841,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,NA,Zotu841,0.000359,16,111,127
Zotu842,Zotu842,,other,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira_japonica,Zotu842,0.000257,1,8,9
Zotu843,Zotu843,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,denitrifying_bacterium,Zotu843,0.000245,2,14,16
Zotu844,Zotu844,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,uncultured_delta,Zotu844,0.000308,16,143,159
Zotu845,Zotu845,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,NA,Zotu845,0.000335,0,2,2
Zotu85,Zotu85,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_bacterium,Zotu85,0.001451,16,141,157
Zotu850,Zotu850,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu850,0.00025,0,2,2
Zotu852,Zotu852,,other,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,uncultured_Thermaerobacter,Zotu852,0.000214,27,238,265
Zotu853,Zotu853,,other,Bacteria,Myxococcota,Polyangia,UASB-TL25,UASB-TL25,UASB-TL25,uncultured_bacterium,Zotu853,0.000292,0,37,37
Zotu854,Zotu854,,other,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15,SJA-15,uncultured_bacterium,Zotu854,0.000364,2,1,3
Zotu855,Zotu855,,other,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Geothrix,NA,Zotu855,0.000186,7,55,62
Zotu857,Zotu857,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA,Zotu857,0.000107,10,59,69
Zotu858,Zotu858,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu858,0.000208,10,51,61
Zotu86,Zotu86,,other,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium,Zotu86,0.002361,5,48,53
Zotu861,Zotu861,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,uncultured_soil,Zotu861,0.00025,18,145,163
Zotu864,Zotu864,,other,Bacteria,Gemmatimonadota,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,NA,Zotu864,0.000414,0,1,1
Zotu866,Zotu866,,other,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,NA,Zotu866,0.000235,7,79,86
Zotu867,Zotu867,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,uncultured_bacterium,Zotu867,0.000321,0,19,19
Zotu868,Zotu868,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,uncultured_delta,Zotu868,0.000285,16,169,185
Zotu87,Zotu87,,other,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae,NA,Zotu87,0.002516,1,6,7
Zotu870,Zotu870,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6,uncultured_bacterium,Zotu870,0.000207,1,10,11
Zotu871,Zotu871,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu871,0.000288,0,1,1
Zotu872,Zotu872,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu872,0.00014,0,2,2
Zotu1023,Zotu1023,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu1023,0.000248,1,0,1
Zotu874,Zotu874,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Citrifermentans,uncultured_Desulfuromonadales,Zotu874,0.000419,6,65,71
Zotu875,Zotu875,,other,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,MSBL9,MSBL9,uncultured_bacterium,Zotu875,0.000253,0,11,11
Zotu876,Zotu876,,other,Bacteria,NA,NA,NA,NA,NA,NA,Zotu876,0.000694,13,136,149
Zotu879,Zotu879,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas_terricola,Zotu879,0.000368,0,4,4
Zotu883,Zotu883,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Candidatus_Methylospira,uncultured_bacterium,Zotu883,0.000151,0,5,5
Zotu884,Zotu884,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,NA,Zotu884,0.00015,3,94,97
Zotu886,Zotu886,,other,Bacteria,Chloroflexi,Anaerolineae,uncultured,uncultured,uncultured,uncultured_Chloroflexi,Zotu886,0.000388,0,5,5
Zotu887,Zotu887,,other,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,Zotu887,0.000195,3,20,23
Zotu888,Zotu888,,other,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,CCD24,CCD24,NA,Zotu888,0.00023,7,94,101
Zotu889,Zotu889,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium,Zotu889,0.000197,0,3,3
Zotu89,Zotu89,,other,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,uncultured_bacterium,Zotu89,0.000956,16,177,193
Zotu890,Zotu890,,other,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,uncultured_Bellilinea,Zotu890,0.000307,0,1,1
Zotu892,Zotu892,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,uncultured_bacterium,Zotu892,0.000155,2,17,19
Zotu893,Zotu893,,other,Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,Subgroup_22,NA,Zotu893,0.00021,0,2,2
Zotu894,Zotu894,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Zotu894,0.000276,0,1,1
Zotu545,Zotu545,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA,Zotu545,0.000488,1,0,1
Zotu896,Zotu896,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,NA,Zotu896,0.000307,11,178,189
Zotu898,Zotu898,,other,Bacteria,Gemmatimonadota,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,uncultured_bacterium,Zotu898,0.000386,0,3,3
Zotu9,Zotu9,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,NA,Zotu9,0.000319,0,9,9
Zotu900,Zotu900,,other,Bacteria,Chloroflexi,SHA-26,SHA-26,SHA-26,SHA-26,uncultured_bacterium,Zotu900,0.000186,4,28,32
Zotu902,Zotu902,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,uncultured,NA,Zotu902,0.000174,0,1,1
Zotu903,Zotu903,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_bacterium,Zotu903,0.000157,1,29,30
Zotu906,Zotu906,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter,NA,Zotu906,0.000704,0,1,1
Zotu907,Zotu907,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu907,0.000329,0,8,8
Zotu9076,Zotu9076,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu9076,0.000227,11,173,184
Zotu909,Zotu909,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA,Zotu909,0.000195,0,13,13
Zotu91,Zotu91,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu91,0.001143,8,167,175
Zotu910,Zotu910,,other,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26,uncultured_bacterium,Zotu910,0.000221,0,3,3
Zotu911,Zotu911,,other,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfoprunum,uncultured_bacterium,Zotu911,0.00025,2,18,20
Zotu912,Zotu912,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,uncultured_soil,Zotu912,0.000159,1,16,17
Zotu1224,Zotu1224,,other,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,uncultured_bacterium,Zotu1224,0.000102,1,0,1
Zotu916,Zotu916,,other,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26,uncultured_bacterium,Zotu916,0.000398,8,84,92
Zotu919,Zotu919,,other,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,NA,Zotu919,0.000253,6,91,97
Zotu92,Zotu92,,other,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,uncultured_bacterium,Zotu92,0.00039,1,25,26
Zotu921,Zotu921,,other,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,metagenome,Zotu921,0.00015,3,55,58
Zotu923,Zotu923,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,[Cytophaga]_xylanolytica_group,uncultured_bacterium,Zotu923,0.000235,0,2,2
Zotu9243,Zotu9243,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,uncultured_bacterium,Zotu9243,0.000333,10,213,223
Zotu925,Zotu925,,other,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,NA,Zotu925,0.000251,11,185,196
Zotu926,Zotu926,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,NA,Zotu926,0.000169,0,17,17
Zotu3315,Zotu3315,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu3315,0.000106,1,0,1
Zotu928,Zotu928,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Oikopleura,uncultured_bacterium,Zotu928,0.000255,0,2,2
Zotu1588,Zotu1588,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Zotu1588,0.000133,1,0,1
Zotu822,Zotu822,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA,Zotu822,0.000276,1,0,1
Zotu93,Zotu93,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,NA,Zotu93,0.002305,0,2,2
Zotu395,Zotu395,,other,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),NA,Zotu395,0.000855,1,0,1
Zotu933,Zotu933,,other,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15,SJA-15,uncultured_bacterium,Zotu933,0.000285,0,1,1
Zotu934,Zotu934,,other,Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,uncultured,uncultured_delta,Zotu934,0.000322,0,1,1
Zotu1989,Zotu1989,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium,Zotu1989,0.000115,1,0,1
Zotu936,Zotu936,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,mle1-7,uncultured_beta,Zotu936,0.000284,0,1,1
Zotu937,Zotu937,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,NA,Zotu937,0.000231,0,12,12
Zotu938,Zotu938,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,oc32,uncultured_bacterium,Zotu938,0.000189,6,160,166
Zotu940,Zotu940,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,uncultured_Syntrophobacterales,Zotu940,0.000346,1,11,12
Zotu941,Zotu941,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA,Zotu941,0.000277,0,3,3
Zotu944,Zotu944,,other,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA,Zotu944,0.000183,3,36,39
Zotu945,Zotu945,,other,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Zotu945,0.000155,4,86,90
Zotu947,Zotu947,,other,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriae,Acidobacteriae,Paludibaculum,uncultured_soil,Zotu947,0.000275,0,1,1
Zotu95,Zotu95,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu95,0.000949,6,200,206
Zotu950,Zotu950,,other,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,NA,Zotu950,0.000187,0,1,1
Zotu952,Zotu952,,other,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15,SJA-15,NA,Zotu952,0.000202,0,3,3
Zotu953,Zotu953,,other,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,Desulfatiglandaceae,Desulfatiglans,uncultured_bacterium,Zotu953,0.000225,0,2,2
Zotu354,Zotu354,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu354,0.000696,1,0,1
Zotu955,Zotu955,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu955,0.000159,1,42,43
Zotu956,Zotu956,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomicrobium,uncultured_gamma,Zotu956,0.000247,0,1,1
Zotu957,Zotu957,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA,Zotu957,0.000379,1,88,89
Zotu960,Zotu960,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,uncultured_bacterium,Zotu960,0.0003,0,2,2
Zotu962,Zotu962,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_Stigmatella,Zotu962,0.000158,0,2,2
Zotu963,Zotu963,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sulfuricellaceae,Ferritrophicum,uncultured_bacterium,Zotu963,0.000279,1,78,79
Zotu964,Zotu964,,other,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,MAT-CR-H6-H10,MAT-CR-H6-H10,NA,Zotu964,0.000317,0,2,2
Zotu966,Zotu966,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,uncultured,NA,Zotu966,0.000228,3,128,131
Zotu967,Zotu967,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomonas,uncultured_bacterium,Zotu967,0.000553,4,160,164
Zotu969,Zotu969,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu969,0.000247,0,10,10
Zotu970,Zotu970,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,LD1-PB3,LD1-PB3,LD1-PB3,uncultured_soil,Zotu970,0.000201,0,7,7
Zotu971,Zotu971,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu971,0.000278,0,3,3
Zotu976,Zotu976,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Vogesella,uncultured_bacterium,Zotu976,0.001092,0,63,63
Zotu1742,Zotu1742,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Silanimonas,uncultured_bacterium,Zotu1742,0.000135,1,0,1
Zotu2169,Zotu2169,,other,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus_misasensis,Zotu2169,0.000366,1,0,1
Zotu980,Zotu980,,other,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,Zotu980,0.000174,0,18,18
Zotu981,Zotu981,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadia,Desulfuromonadaceae,Desulfuromonas,uncultured_bacterium,Zotu981,0.000235,2,107,109
Zotu982,Zotu982,,other,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,uncultured_soil,Zotu982,0.000231,0,1,1
Zotu984,Zotu984,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinibacteraceae,Formivibrio,Formivibrio_citricus,Zotu984,0.00024,0,1,1
Zotu987,Zotu987,,other,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA,Zotu987,0.000182,0,1,1
Zotu9875,Zotu9875,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA,Zotu9875,0.001246,3,169,172
Zotu988,Zotu988,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_soil,Zotu988,0.000125,1,191,192
Zotu99,Zotu99,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium,Zotu99,0.000451,0,4,4
Zotu1216,Zotu1216,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,uncultured_bacterium,Zotu1216,0.000224,1,0,1
Zotu9905,Zotu9905,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter,NA,Zotu9905,0.00016,0,28,28
Zotu1885,Zotu1885,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,uncultured_bacterium,Zotu1885,0.000185,1,0,1
