Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu16255,Zotu16255,,other,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA,Zotu16255,0.000186,10,12,22
Zotu16462,Zotu16462,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu16462,0.000144,2,2,4
Zotu16478,Zotu16478,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu16478,0.00013,9,2,11
Zotu1650,Zotu1650,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,NA,NA,Zotu1650,0.000139,13,5,18
Zotu1039,Zotu1039,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu1039,0.000149,1,0,1
Zotu16601,Zotu16601,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA,Zotu16601,0.001703,42,32,74
Zotu16602,Zotu16602,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu16602,0.000478,17,16,33
Zotu16621,Zotu16621,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,uncultured,uncultured_bacterium,Zotu16621,0.00153,3,3,6
Zotu1668,Zotu1668,,other,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,metagenome,Zotu1668,0.000215,50,24,74
Zotu17,Zotu17,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ideonella,NA,Zotu17,0.012294,32,14,46
Zotu124,Zotu124,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu124,0.001006,10,0,10
Zotu170,Zotu170,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,NA,NA,Zotu170,0.000753,2,1,3
Zotu1710,Zotu1710,,other,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26,denitrifying_bacterium,Zotu1710,0.000103,6,3,9
Zotu1719,Zotu1719,,other,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,uncultured_bacterium,Zotu1719,0.000154,33,21,54
Zotu1756,Zotu1756,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,uncultured,uncultured_bacterium,Zotu1756,0.000121,0,1,1
Zotu17846,Zotu17846,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,Afipia_genosp.,Zotu17846,0.000132,3,1,4
Zotu1620,Zotu1620,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Zotu1620,0.000213,2,0,2
Zotu179,Zotu179,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu179,0.002933,42,37,79
Zotu1791,Zotu1791,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,NA,NA,Zotu1791,0.000769,35,34,69
Zotu183,Zotu183,,other,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,NA,Zotu183,0.000566,17,5,22
Zotu184,Zotu184,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu184,0.001087,8,2,10
Zotu185,Zotu185,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu185,0.001877,6,1,7
Zotu1855,Zotu1855,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,uncultured_bacterium,Zotu1855,0.000125,1,1,2
Zotu19,Zotu19,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu19,0.011231,0,1,1
Zotu127,Zotu127,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu127,0.001948,1,0,1
Zotu190,Zotu190,,other,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,uncultured_bacterium,Zotu190,0.000773,5,2,7
Zotu191,Zotu191,,other,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,NA,NA,Zotu191,0.001534,30,14,44
Zotu1915,Zotu1915,,other,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Demequinaceae,Demequina,NA,Zotu1915,0.00015,47,33,80
Zotu193,Zotu193,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Roseimarinus,NA,Zotu193,0.000445,22,19,41
Zotu195,Zotu195,,other,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,uncultured,metagenome,Zotu195,0.001232,18,12,30
Zotu197,Zotu197,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA,Zotu197,0.00103,13,6,19
Zotu1986,Zotu1986,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Ancalomicrobiaceae,Ancalomicrobium,NA,Zotu1986,0.000172,0,1,1
Zotu2,Zotu2,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu2,0.118397,22,25,47
Zotu181,Zotu181,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA,Zotu181,0.001695,3,0,3
Zotu20,Zotu20,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA,Zotu20,0.008594,2,1,3
Zotu201,Zotu201,,other,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,uncultured_bacterium,Zotu201,0.000407,1,4,5
Zotu2021,Zotu2021,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu2021,0.000132,41,36,77
Zotu2025,Zotu2025,,other,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,uncultured_Bacteroides,Zotu2025,0.000244,3,1,4
Zotu2070,Zotu2070,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Zotu2070,0.000126,1,3,4
Zotu194,Zotu194,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu194,0.00039,2,0,2
Zotu2096,Zotu2096,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA,Zotu2096,0.000238,12,9,21
Zotu21,Zotu21,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA,Zotu21,0.01087,3,6,9
Zotu2101,Zotu2101,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,uncultured,uncultured_Archangiaceae,Zotu2101,0.000156,24,25,49
Zotu211,Zotu211,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,NA,Zotu211,0.000194,5,3,8
Zotu213,Zotu213,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,uncultured,uncultured_bacterium,Zotu213,0.001084,5,4,9
Zotu117,Zotu117,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA,Zotu117,0.000547,1,0,1
Zotu215,Zotu215,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,NA,Zotu215,0.000741,25,14,39
Zotu2150,Zotu2150,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,NA,NA,Zotu2150,0.000285,36,38,74
Zotu216,Zotu216,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Zotu216,0.000181,1,3,4
Zotu2191,Zotu2191,,other,Bacteria,NA,NA,NA,NA,NA,NA,Zotu2191,0.00011,24,23,47
Zotu166,Zotu166,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,uncultured,NA,Zotu166,0.000191,3,0,3
Zotu2193,Zotu2193,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,NA,Zotu2193,0.000135,3,1,4
Zotu2221,Zotu2221,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu2221,0.000245,15,28,43
Zotu2290,Zotu2290,,other,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium,Zotu2290,0.000154,32,32,64
Zotu23,Zotu23,,other,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,uncultured_bacterium,Zotu23,0.020092,0,1,1
Zotu10,Zotu10,,other,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,uncultured_bacterium,Zotu10,0.045476,2,0,2
Zotu230,Zotu230,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,uncultured,NA,Zotu230,0.000581,7,8,15
Zotu2311,Zotu2311,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,NA,NA,NA,Zotu2311,0.000136,31,33,64
Zotu239,Zotu239,,other,Bacteria,Proteobacteria,Gammaproteobacteria,KF-JG30-C25,KF-JG30-C25,KF-JG30-C25,NA,Zotu239,0.000599,21,16,37
Zotu24,Zotu24,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu24,0.006286,15,16,31
Zotu2411,Zotu2411,,other,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,uncultured_bacterium,Zotu2411,0.000101,3,3,6
Zotu2422,Zotu2422,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium,Zotu2422,0.000128,1,2,3
Zotu2438,Zotu2438,,other,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,marine_metagenome,Zotu2438,0.000153,15,16,31
Zotu244,Zotu244,,other,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium,uncultured_bacterium,Zotu244,0.00021,3,4,7
Zotu246,Zotu246,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu246,0.000588,4,6,10
Zotu248,Zotu248,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,NA,Zotu248,0.000546,1,1,2
Zotu2490,Zotu2490,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,NA,Zotu2490,0.000267,1,1,2
Zotu1289,Zotu1289,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,NA,Zotu1289,0.000501,2,0,2
Zotu25,Zotu25,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu25,0.005949,3,1,4
Zotu250,Zotu250,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylosinus,Methylosinus_trichosporium,Zotu250,0.002201,7,3,10
Zotu251,Zotu251,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu251,0.000142,1,2,3
Zotu257,Zotu257,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,Zotu257,0.000507,7,1,8
Zotu2617,Zotu2617,,other,Bacteria,Proteobacteria,NA,NA,NA,NA,NA,Zotu2617,0.000206,23,35,58
Zotu262,Zotu262,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,NA,Zotu262,0.000713,3,2,5
Zotu2688,Zotu2688,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_bacterium,Zotu2688,0.000128,7,5,12
Zotu27,Zotu27,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,NA,NA,Zotu27,0.005184,19,19,38
Zotu2722,Zotu2722,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA,Zotu2722,0.000254,12,25,37
Zotu273,Zotu273,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu273,0.000713,2,1,3
Zotu2768,Zotu2768,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,NA,Zotu2768,0.000182,0,2,2
Zotu29,Zotu29,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,NA,Zotu29,0.002226,0,1,1
Zotu293,Zotu293,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA,Zotu293,0.000225,30,34,64
Zotu3,Zotu3,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA,Zotu3,0.044794,4,8,12
Zotu30,Zotu30,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,uncultured_Anaeromyxobacter,Zotu30,0.011451,1,2,3
Zotu302,Zotu302,,other,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_Myxococcales,Zotu302,0.000561,2,2,4
Zotu312,Zotu312,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu312,0.000362,5,6,11
Zotu317,Zotu317,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu317,0.000323,4,9,13
Zotu32,Zotu32,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,uncultured_prokaryote,Zotu32,0.000225,7,11,18
Zotu1276,Zotu1276,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,NA,Zotu1276,0.000123,1,0,1
Zotu323,Zotu323,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,NA,Zotu323,0.002017,0,2,2
Zotu325,Zotu325,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu325,0.001279,26,33,59
Zotu3286,Zotu3286,,other,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,marine_metagenome,Zotu3286,0.00011,0,1,1
Zotu2059,Zotu2059,,other,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA,Zotu2059,0.000106,1,0,1
Zotu329,Zotu329,,other,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,Acidobacteria_bacterium,Zotu329,0.000154,0,1,1
Zotu1527,Zotu1527,,other,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Longivirga,uncultured_bacterium,Zotu1527,0.000168,1,0,1
Zotu337,Zotu337,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Pleomorphomonas,uncultured_bacterium,Zotu337,0.001781,2,6,8
Zotu3393,Zotu3393,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylosinus,Methylosinus_sp.,Zotu3393,0.000131,3,2,5
Zotu344,Zotu344,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu344,0.002748,28,51,79
Zotu345,Zotu345,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,NA,Zotu345,0.000141,3,9,12
Zotu3527,Zotu3527,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,NA,Zotu3527,0.000115,0,1,1
Zotu1029,Zotu1029,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,NA,Zotu1029,0.000189,1,0,1
Zotu353,Zotu353,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu353,0.000101,9,19,28
Zotu365,Zotu365,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu365,0.000386,0,1,1
Zotu367,Zotu367,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_soil,Zotu367,0.000619,19,18,37
Zotu37,Zotu37,,other,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Leptonema,uncultured_bacterium,Zotu37,0.003373,10,15,25
Zotu370,Zotu370,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,NA,Zotu370,0.001033,22,43,65
Zotu38,Zotu38,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_Nitrospiraceae,Zotu38,0.002598,0,3,3
Zotu384,Zotu384,,other,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,Acidobacteria_bacterium,Zotu384,0.00023,4,5,9
Zotu387,Zotu387,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,NA,Zotu387,0.002077,1,2,3
Zotu3932,Zotu3932,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,uncultured,uncultured_bacterium,Zotu3932,0.000101,0,1,1
Zotu3979,Zotu3979,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,uncultured,uncultured_bacterium,Zotu3979,0.000135,2,3,5
Zotu4,Zotu4,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Thiobacillus,NA,Zotu4,0.0016,21,33,54
Zotu400,Zotu400,,other,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA,Zotu400,0.000404,4,5,9
Zotu414,Zotu414,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium,Zotu414,0.001003,4,8,12
Zotu415,Zotu415,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,Zotu415,0.001063,6,8,14
Zotu417,Zotu417,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA,Zotu417,0.000241,13,32,45
Zotu42,Zotu42,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,uncultured_Cytophagales,Zotu42,0.000372,0,1,1
Zotu330,Zotu330,,other,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,NA,Zotu330,0.000221,1,0,1
Zotu421,Zotu421,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter,NA,Zotu421,0.000138,2,2,4
Zotu43,Zotu43,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,uncultured,NA,Zotu43,0.003207,9,10,19
Zotu432,Zotu432,,other,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium,uncultured_bacterium,Zotu432,0.000122,2,2,4
Zotu1553,Zotu1553,,other,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,uncultured_bacterium,Zotu1553,0.000129,4,0,4
Zotu436,Zotu436,,other,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_prokaryote,Zotu436,0.00016,3,10,13
Zotu209,Zotu209,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,uncultured_bacterium,Zotu209,0.00081,1,0,1
Zotu44,Zotu44,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu44,0.008512,1,8,9
Zotu444,Zotu444,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,NA,NA,Zotu444,0.000226,8,11,19
Zotu446,Zotu446,,other,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,uncultured_bacterium,Zotu446,0.000438,6,5,11
Zotu45,Zotu45,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA,Zotu45,0.001844,5,18,23
Zotu451,Zotu451,,other,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,uncultured,Juncus_effusus,Zotu451,0.00042,3,4,7
Zotu452,Zotu452,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_bacterium,Zotu452,0.000323,9,27,36
Zotu455,Zotu455,,other,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,uncultured_Planctomycetales,Zotu455,0.000284,4,2,6
Zotu4560,Zotu4560,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,uncultured,uncultured_bacterium,Zotu4560,0.000118,15,42,57
Zotu458,Zotu458,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Trichlorobacter,NA,Zotu458,0.000126,2,6,8
Zotu199,Zotu199,,other,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_lacunae,Zotu199,0.00066,4,0,4
Zotu46,Zotu46,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,NA,Zotu46,0.003488,0,2,2
Zotu103,Zotu103,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,uncultured_bacterium,Zotu103,0.003958,3,0,3
Zotu15,Zotu15,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_bacterium,Zotu15,0.005852,1,0,1
Zotu461,Zotu461,,other,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,uncultured,uncultured,uncultured_bacterium,Zotu461,0.000136,0,2,2
Zotu466,Zotu466,,other,Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,uncultured,uncultured_bacterium,Zotu466,0.000551,4,8,12
Zotu47,Zotu47,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu47,0.005368,0,2,2
Zotu476,Zotu476,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,NA,NA,Zotu476,0.002124,18,56,74
Zotu478,Zotu478,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,NA,NA,Zotu478,0.00022,0,2,2
Zotu48,Zotu48,,other,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium,uncultured_bacterium,Zotu48,0.001231,3,8,11
Zotu480,Zotu480,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,uncultured_bacterium,Zotu480,0.002136,0,2,2
Zotu169,Zotu169,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,uncultured_bacterium,Zotu169,0.001083,1,0,1
Zotu482,Zotu482,,other,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,uncultured,uncultured_bacterium,Zotu482,0.000361,3,3,6
Zotu4826,Zotu4826,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu4826,0.000305,9,13,22
Zotu485,Zotu485,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,uncultured,uncultured_bacterium,Zotu485,0.000121,3,8,11
Zotu49,Zotu49,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu49,0.003875,0,1,1
Zotu4621,Zotu4621,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu4621,0.000452,1,0,1
Zotu492,Zotu492,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu492,0.000119,3,7,10
Zotu496,Zotu496,,other,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA,Zotu496,0.000393,0,1,1
Zotu499,Zotu499,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,alpha_proteobacterium,Zotu499,0.000378,0,3,3
Zotu5,Zotu5,,other,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus,NA,Zotu5,0.001789,22,60,82
Zotu502,Zotu502,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,metagenome,Zotu502,0.001107,0,1,1
Zotu504,Zotu504,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,uncultured_bacterium,Zotu504,0.000613,0,2,2
Zotu505,Zotu505,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu505,0.000179,1,1,2
Zotu507,Zotu507,,other,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,NA,Zotu507,0.00048,13,19,32
Zotu51,Zotu51,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,uncultured,uncultured_bacterium,Zotu51,0.002043,3,1,4
Zotu11141,Zotu11141,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu11141,0.000113,1,0,1
Zotu511,Zotu511,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_soil,Zotu511,0.000213,6,22,28
Zotu517,Zotu517,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,NA,NA,Zotu517,0.000255,1,6,7
Zotu518,Zotu518,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Zotu518,0.000181,5,8,13
