"","feature","method","group1","group2","p_values","adj_method","p_adjust","Compartment","Experiment","Variety","Timepoint","logFC","int_all","def_all"
"157","ko04614","LinDA","Defoliation","Intact","0.293674451830412","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.30145352771479,0.000556851942073747,0.000451848853335532
"158","ko03410","LinDA","Defoliation","Intact","0.820534500235222","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0315966695908797,0.0077263446795847,0.00755896845967151
"159","ko05010","LinDA","Defoliation","Intact","0.375951894422638","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.150809972938851,0.00228755706628121,0.00253962891120785
"160","ko05012","LinDA","Defoliation","Intact","0.332653897344463","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.20417775703783,0.00164332536895377,0.00189315943004884
"161","ko00980","LinDA","Defoliation","Intact","0.531587028334344","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0800785954760533,0.00342218748773385,0.00323741026810535
"162","ko00410","LinDA","Defoliation","Intact","0.843818788797631","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0272663514149435,0.00487300269564574,0.00478176976848969
"163","ko00983","LinDA","Defoliation","Intact","0.768165849931592","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0449773214846917,0.00328630232099745,0.00318542944823346
"164","ko05150","LinDA","Defoliation","Intact","0.613001093220956","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.142335326959439,0.000255653143519593,0.000231634868003484
"165","ko00791","LinDA","Defoliation","Intact","0.634473147606593","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0934081833433401,0.000670126527476997,0.000628113525117297
"166","ko00790","LinDA","Defoliation","Intact","0.967697063510559","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.00109323384197673,0.00507687652844483,0.00508072510108445
"167","ko05131","LinDA","Defoliation","Intact","0.516885881950567","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.409337941064191,2.19332840117585e-06,1.65150793113145e-06
"168","ko00020","LinDA","Defoliation","Intact","0.91576821466353","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.00550808972575121,0.0143761280385865,0.0144311198104671
"169","ko00710","LinDA","Defoliation","Intact","0.716270764732628","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0336648313523216,0.00843957954181931,0.00863883013824901
"170","ko02060","LinDA","Defoliation","Intact","0.866365045275861","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0316475267583206,0.00263591935310246,0.00257872638495295
"171","ko00340","LinDA","Defoliation","Intact","0.838411604663365","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0156676726279646,0.00838690706583915,0.00847848527238779
"172","ko00785","LinDA","Defoliation","Intact","0.934353278166243","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.00551034057142754,0.00126760070010838,0.00127245152978605
"173","ko00550","LinDA","Defoliation","Intact","0.958100101964168","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.000418711435122822,0.0111757432032788,0.0111789871948764
"174","ko00650","LinDA","Defoliation","Intact","0.865796907009466","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0155113284235384,0.012999542255827,0.013140062628785
"175","ko05220","LinDA","Defoliation","Intact","0.57637855930691","BH",0.999592632031329,"Root","Exp1","NIP","day1",1.88729371841585,1.43935787264929e-07,5.32476943556347e-07
"176","ko02030","LinDA","Defoliation","Intact","0.669795798822386","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0601317980880276,0.0206997686872389,0.0198547314587603
"177","ko03320","LinDA","Defoliation","Intact","0.529047507928307","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0922550098298512,0.00429908063437855,0.00403277568284952
"178","ko04744","LinDA","Defoliation","Intact","0.14167785508478","BH",0.999592632031329,"Root","Exp1","NIP","day1",-1.53168122145084,6.77599668619566e-07,2.34364157453358e-07
"179","ko04745","LinDA","Defoliation","Intact","0.14167785508478","BH",0.999592632031329,"Root","Exp1","NIP","day1",-1.53168122145084,6.77599668619566e-07,2.34364157453358e-07
"180","ko00522","LinDA","Defoliation","Intact","0.476193469557336","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.843636170014347,1.60060801687767e-07,8.91918547480513e-08
"181","ko04612","LinDA","Defoliation","Intact","0.544513891025542","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0691835830773248,0.000658259759682705,0.000627438224675022
"182","ko04621","LinDA","Defoliation","Intact","0.545060879920114","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0691159080436548,0.000658305141477831,0.00062751091663734
"183","ko04622","LinDA","Defoliation","Intact","0.401129310166898","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.793820506219354,2.26767199399156e-05,3.93137091231221e-05
"184","ko00910","LinDA","Defoliation","Intact","0.711846534304746","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0358117885763751,0.0117007729182625,0.011994854201692
"185","ko04971","LinDA","Defoliation","Intact","0.334646152941727","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.523327978606884,1.71928616386087e-06,2.47107306741907e-06
"186","ko00460","LinDA","Defoliation","Intact","0.888789693266981","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0151075224766057,0.00309024396391426,0.00305805258704132
"187","ko04970","LinDA","Defoliation","Intact","0.348637647146082","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.486974163160175,1.77037419391039e-06,2.48118359265804e-06
"188","ko00830","LinDA","Defoliation","Intact","0.626563748335926","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0832536358153919,0.000717684138109978,0.000677441044820079
"189","ko00780","LinDA","Defoliation","Intact","0.843675188543737","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0217753980403248,0.00270613621475577,0.00274729123911779
"190","ko00511","LinDA","Defoliation","Intact","0.942617606595446","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0791404507061277,0.000441382225768112,0.000466271091049806
"191","ko00970","LinDA","Defoliation","Intact","0.996636974582582","BH",0.999966634692203,"Root","Exp1","NIP","day1",-0.00727175333009508,0.0172976314032103,0.0172106638623793
"192","ko00030","LinDA","Defoliation","Intact","0.902889141200208","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.00710235185996992,0.0096442346525287,0.00969183003955729
"193","ko04972","LinDA","Defoliation","Intact","0.0899808154184884","BH",0.999592632031329,"Root","Exp1","NIP","day1",1.14024654287424,1.15451125506459e-06,2.5447585544868e-06
"194","ko00232","LinDA","Defoliation","Intact","0.696906874679605","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0875783259195346,2.03739147856789e-06,1.91739143175637e-06
"195","ko00230","LinDA","Defoliation","Intact","0.96557564939104","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0095979747849369,0.0343831909412101,0.0341552053467325
"196","ko04122","LinDA","Defoliation","Intact","0.576915616252369","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0672564723741367,0.00541111822910441,0.00566934960128619
"197","ko00540","LinDA","Defoliation","Intact","0.557368191162295","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0743362246840754,0.00807735124137941,0.00850445332326183
"198","ko05014","LinDA","Defoliation","Intact","0.483347501580159","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0682985393938962,0.00164506265099507,0.00172481432881496
"199","ko03022","LinDA","Defoliation","Intact","0.329236048318612","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.329539927733153,8.26393608790071e-10,1.03845660453853e-09
"200","ko00660","LinDA","Defoliation","Intact","0.556969169064717","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0692263084941973,0.00385099053182251,0.00404028169793878
"201","ko03020","LinDA","Defoliation","Intact","0.967682036191929","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0132402139240746,0.0102571176171908,0.010163414406493
"202","ko04512","LinDA","Defoliation","Intact","0.300279279640369","BH",0.999592632031329,"Root","Exp1","NIP","day1",1.70875664147776,3.54170706638879e-07,1.15770962068613e-06
"203","ko00982","LinDA","Defoliation","Intact","0.466602781035126","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0945957933378874,0.00355746395518571,0.0033316880964762
"204","ko04630","LinDA","Defoliation","Intact","0.329236048318612","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.329539927733153,8.26393608790071e-10,1.03845660453853e-09
"205","ko03010","LinDA","Defoliation","Intact","0.911113057513051","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0089004653682134,0.0327619158666363,0.0329646597723909
"206","ko00140","LinDA","Defoliation","Intact","0.77268913329599","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.00599974543999455,4.63742804766081e-05,4.61818239112322e-05
"207","ko05100","LinDA","Defoliation","Intact","0.476654432889179","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.672708714861989,1.20274405023463e-05,1.91724987761362e-05
"208","ko00860","LinDA","Defoliation","Intact","0.587280872669482","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0470975765898002,0.0118757341755777,0.0122698216816681
"209","ko05410","LinDA","Defoliation","Intact","0.526649224849546","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.19526401150561,0.000224856863769763,0.000196392918686951
"210","ko00330","LinDA","Defoliation","Intact","0.803399790426901","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0348718809786459,0.0164455107067774,0.0160527662800451
"211","ko04080","LinDA","Defoliation","Intact","0.17771388684712","BH",0.999592632031329,"Root","Exp1","NIP","day1",1.47123990832088,1.02313599661295e-07,2.83674767624997e-07
"212","ko04514","LinDA","Defoliation","Intact","0.531367119070833","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.835690440669061,1.62888370123939e-07,9.12687679571283e-08
"213","ko00908","LinDA","Defoliation","Intact","0.900630807029042","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0107099281720121,0.000638692513301842,0.000643451525814711
"214","ko04930","LinDA","Defoliation","Intact","0.730488175960934","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0597926591580441,0.000803408698309311,0.000770791905937378
"215","ko04320","LinDA","Defoliation","Intact","0.692180074968649","BH",0.999592632031329,"Root","Exp1","NIP","day1",-Inf,5.25558008099855e-09,0
"216","ko03430","LinDA","Defoliation","Intact","0.984046414122352","BH",0.999966634692203,"Root","Exp1","NIP","day1",-0.00478736195816022,0.0115975514100302,0.0115591304987569
"217","ko00906","LinDA","Defoliation","Intact","0.32202595998647","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.233976959714494,0.00105927147541492,0.000900685548149981
"218","ko00900","LinDA","Defoliation","Intact","0.816940929775608","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0215116768081701,0.00767250036528689,0.00778776033375396
"219","ko00901","LinDA","Defoliation","Intact","0.937307663190463","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.148702607833517,1.11198581415364e-05,1.23271645231238e-05
"220","ko04520","LinDA","Defoliation","Intact","0.500492290533715","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.598545619386296,2.12659350628755e-06,1.4044435831945e-06
"221","ko00903","LinDA","Defoliation","Intact","0.933169137739893","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.00405467754002694,0.00197283329475224,0.00196729645410722
"222","ko00471","LinDA","Defoliation","Intact","0.868934343553319","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0241286227126517,0.00235242589590273,0.0023134094876208
"223","ko00472","LinDA","Defoliation","Intact","0.486138644444653","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.250492984738841,0.000232134805404655,0.000276150709836442
"224","ko00473","LinDA","Defoliation","Intact","0.764354495775275","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0364443892401672,0.00194910141234048,0.00190048121761776
"225","ko05111","LinDA","Defoliation","Intact","0.727165444660733","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0434234430845508,0.00192361220236299,0.0019823908396602
"226","ko04510","LinDA","Defoliation","Intact","0.156493834970939","BH",0.999592632031329,"Root","Exp1","NIP","day1",2.47902838978924,1.9128233651494e-07,1.066440852729e-06
"227","ko04810","LinDA","Defoliation","Intact","0.963695460118567","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0922242465803701,2.31787584280249e-06,2.47088443592351e-06
"228","ko04210","LinDA","Defoliation","Intact","0.222095357100044","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.114204490602052,0.00106071206498017,0.0011480914588111
"229","ko00240","LinDA","Defoliation","Intact","0.959808382545385","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.000526178418831527,0.0240108058750393,0.0240195646714008
"230","ko04011","LinDA","Defoliation","Intact","0.887524626335473","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0131507685586599,0.000884725728565919,0.000876697728479731
"231","ko00944","LinDA","Defoliation","Intact","0.538016035215423","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.279595864647513,1.66435127909399e-06,2.0202807979145e-06
"232","ko04113","LinDA","Defoliation","Intact","0.315916564598191","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.16477418554732,0.00123597413960588,0.0011025731485471
"233","ko04070","LinDA","Defoliation","Intact","0.745184801869479","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0393029640792701,0.00195688453519574,0.00201092823613129
"234","ko04640","LinDA","Defoliation","Intact","0.219520698149506","BH",0.999592632031329,"Root","Exp1","NIP","day1",2.0889634826534,2.52798774518048e-07,1.07551292136343e-06
"235","ko04310","LinDA","Defoliation","Intact","0.57637855930691","BH",0.999592632031329,"Root","Exp1","NIP","day1",1.88729371841585,1.43935787264929e-07,5.32476943556347e-07
"236","ko03420","LinDA","Defoliation","Intact","0.734040619917976","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0496991869277967,0.00653306747263874,0.00631184314204713
"237","ko00770","LinDA","Defoliation","Intact","0.734291303066754","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0345926277747785,0.00900496593014085,0.00922349448908507
"238","ko02040","LinDA","Defoliation","Intact","0.355856497643466","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.123227940109613,0.0145012491816388,0.0157943123191945
"239","ko04912","LinDA","Defoliation","Intact","0.13960328917191","BH",0.999592632031329,"Root","Exp1","NIP","day1",-1.37733249515788,9.18825125043244e-07,3.53683229363707e-07
"240","ko00670","LinDA","Defoliation","Intact","0.755841747552008","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.0280285081484515,0.00768322788165864,0.00783395614621511
"241","ko04920","LinDA","Defoliation","Intact","0.701386009667741","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0692196940975291,0.00212773806293325,0.0020280607428445
"242","ko04144","LinDA","Defoliation","Intact","0.314187669623258","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.871822537558595,3.7729259375007e-07,2.06173833175666e-07
"243","ko00930","LinDA","Defoliation","Intact","0.804708829774071","BH",0.999592632031329,"Root","Exp1","NIP","day1",-0.0377718140171313,0.0011945301930491,0.00116366154461849
"244","ko04112","LinDA","Defoliation","Intact","0.919718796012431","BH",0.999592632031329,"Root","Exp1","NIP","day1",0.00476822213066338,0.00860008737345668,0.00862855837141988
"245","ko04720","LinDA","Defoliation","Intact","0.14167785508478","BH",0.999592632031329,"Root","Exp1","NIP","day1",-1.53168122145084,6.77599668619566e-07,2.34364157453358e-07
"246","ko04722","LinDA","Defoliation","Intact","0.14167785508478","BH",0.999592632031329,"Root","Exp1","NIP","day1",-1.53168122145084,6.77599668619566e-07,2.34364157453358e-07
"247","ko05340","LinDA","Defoliation","Intact","0.779909668723618","BH",0.997038718718476,"Root","Exp1","NIP","day3",0.0325944528348871,0.000822058595835914,0.000840842554392919
"248","ko00564","LinDA","Defoliation","Intact","0.826680448815509","BH",0.997038718718476,"Root","Exp1","NIP","day3",0.0240168564288223,0.0100135272771457,0.0101816198869303
"249","ko00680","LinDA","Defoliation","Intact","0.718630917031817","BH",0.997038718718476,"Root","Exp1","NIP","day3",-0.0194045864874811,0.0137496845967018,0.0135659862778648
"250","ko00562","LinDA","Defoliation","Intact","0.90233359790995","BH",0.997038718718476,"Root","Exp1","NIP","day3",-0.00991095167335008,0.00256158616609486,0.00254404902097344
"251","ko00563","LinDA","Defoliation","Intact","0.588508891070723","BH",0.997038718718476,"Root","Exp1","NIP","day3",Inf,0,1.01811444979302e-08
"252","ko03030","LinDA","Defoliation","Intact","0.941555930538607","BH",0.997038718718476,"Root","Exp1","NIP","day3",-0.000912606074134796,0.00919633209084896,0.00919051660359502
"253","ko00561","LinDA","Defoliation","Intact","0.877339022836341","BH",0.997038718718476,"Root","Exp1","NIP","day3",-0.00723563721388996,0.0052172184148503,0.00519111768530472
"254","ko00440","LinDA","Defoliation","Intact","0.46918429788902","BH",0.997038718718476,"Root","Exp1","NIP","day3",-0.146152475325664,0.000490217745957482,0.000442988803605961
"255","ko00250","LinDA","Defoliation","Intact","0.804605238120118","BH",0.997038718718476,"Root","Exp1","NIP","day3",-0.0106661435498315,0.0130204457279648,0.0129245378434752
"256","ko04062","LinDA","Defoliation","Intact","0.736781003618528","BH",0.997038718718476,"Root","Exp1","NIP","day3",-0.270660126771114,1.39469137856323e-06,1.15611570148466e-06
